i,j,k,cost,amplitude,lower_bound,upper_bound
HU204.1926-05-31,CVPM07S.1926-05-31,0,-309.09782,1.00000,0.000,10.120
HU204.1926-05-31,CVPM07S.1926-05-31,1,-304.43473,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,2,-297.90212,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,3,-289.83523,1.00000,0.000,0.910
HU204.1926-05-31,CVPM07S.1926-05-31,4,-265.43480,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,5,-243.69563,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,6,-202.07609,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,7,-151.14145,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,8,-124.94565,1.00000,0.000,0.920
HU204.1926-05-31,CVPM07S.1926-05-31,9,-57.72826,1.00000,0.000,0.920
HU204.1926-06-30,CVPM07S.1926-06-30,0,-308.91794,1.00000,0.000,13.410
HU204.1926-06-30,CVPM07S.1926-06-30,1,-304.35251,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,2,-297.75411,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,3,-286.51633,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,4,-267.53700,1.00000,0.000,1.210
HU204.1926-06-30,CVPM07S.1926-06-30,5,-243.63954,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,6,-201.95099,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,7,-151.06533,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,8,-124.90175,1.00000,0.000,1.220
HU204.1926-06-30,CVPM07S.1926-06-30,9,-57.69677,1.00000,0.000,1.220
HU204.1926-07-31,CVPM07S.1926-07-31,0,-308.74042,1.00000,0.000,14.390
HU204.1926-07-31,CVPM07S.1926-07-31,1,-306.43836,1.00000,0.000,1.300
HU204.1926-07-31,CVPM07S.1926-07-31,2,-297.56493,1.00000,0.000,1.310
HU204.1926-07-31,CVPM07S.1926-07-31,3,-286.29032,1.00000,0.000,1.310
HU204.1926-07-31,CVPM07S.1926-07-31,4,-265.03777,1.00000,0.000,1.310
HU204.1926-07-31,CVPM07S.1926-07-31,5,-243.51164,1.00000,0.000,1.310
HU204.1926-07-31,CVPM07S.1926-07-31,6,-203.32308,1.00000,0.000,1.300
HU204.1926-07-31,CVPM07S.1926-07-31,7,-150.92355,1.00000,0.000,1.310
HU204.1926-07-31,CVPM07S.1926-07-31,8,-124.80161,1.00000,0.000,1.310
HU204.1926-07-31,CVPM07S.1926-07-31,9,-57.67176,1.00000,0.000,1.310
HU204.1926-08-31,CVPM07S.1926-08-31,0,-312.06735,1.00000,0.000,11.540
HU204.1926-08-31,CVPM07S.1926-08-31,1,-304.52381,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,2,-297.81901,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,3,-286.70480,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,4,-265.40952,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,5,-243.72355,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,6,-202.02877,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,7,-151.14301,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,8,-124.94262,1.00000,0.000,1.050
HU204.1926-08-31,CVPM07S.1926-08-31,9,-57.73339,1.00000,0.000,1.050
HU204.1926-09-30,CVPM07S.1926-09-30,0,-310.23806,1.00000,0.000,4.630
HU204.1926-09-30,CVPM07S.1926-09-30,1,-298.70563,1.00000,0.000,0.430
HU204.1926-09-30,CVPM07S.1926-09-30,2,-298.65853,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,3,-287.52376,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,4,-266.38096,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,5,-244.52384,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,6,-202.78571,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,7,-151.57142,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,8,-125.45239,1.00000,0.000,0.420
HU204.1926-09-30,CVPM07S.1926-09-30,9,-56.55814,1.00000,0.000,0.430
HU207.1925-10-31,CVPM08G.1925-10-31,0,-2025.09355,1.00000,0.000,11.770
HU207.1925-10-31,CVPM08G.1925-10-31,1,-1787.25267,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,2,-1279.17571,1.00000,0.000,1.080
HU207.1925-10-31,CVPM08G.1925-10-31,3,-816.47664,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,4,-572.51452,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,5,-434.71035,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,6,-316.04612,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,7,-226.15908,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,8,-179.66355,1.00000,0.000,1.070
HU207.1925-10-31,CVPM08G.1925-10-31,9,-80.38318,1.00000,0.000,1.070
HU207.1925-11-30,CVPM08G.1925-11-30,0,-2011.57140,1.00000,0.000,0.770
HU207.1925-11-30,CVPM08G.1925-11-30,1,-1794.85691,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,2,-1281.57153,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,3,-810.99994,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,4,-575.00000,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,5,-431.85720,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,6,-317.14286,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,7,-224.71429,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,8,-180.28570,1.00000,0.000,0.070
HU207.1925-11-30,CVPM08G.1925-11-30,9,-79.85714,1.00000,0.000,0.070
HU207.1925-12-31,CVPM08G.1925-12-31,0,-2268.50010,1.00000,0.000,0.240
HU207.1925-12-31,CVPM08G.1925-12-31,1,-1351.73340,1.00000,0.000,0.030
HU207.1925-12-31,CVPM08G.1925-12-31,2,-1350.89990,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08G.1925-12-31,3,-914.50005,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08G.1925-12-31,4,-641.50010,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08G.1925-12-31,5,-331.73333,1.00000,0.000,0.030
HU207.1925-12-31,CVPM08G.1925-12-31,6,-330.89995,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08G.1925-12-31,7,-253.00000,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08G.1925-12-31,8,-201.50000,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08G.1925-12-31,9,-60.00000,1.00000,0.000,0.030
HU207.1926-01-31,CVPM08G.1926-01-31,0,-1577.99980,1.00000,0.000,0.070
HU207.1926-01-31,CVPM08G.1926-01-31,1,-1576.00010,1.00000,0.000,0.010
HU207.1926-01-31,CVPM08G.1926-01-31,2,-596.00000,1.00000,0.000,0.010
HU207.1926-01-31,CVPM08G.1926-01-31,3,-594.00000,1.00000,0.000,0.010
HU207.1926-01-31,CVPM08G.1926-01-31,4,-236.50000,1.00000,0.000,0.010
HU207.1926-01-31,CVPM08G.1926-01-31,5,-234.50000,1.00000,0.000,0.010
HU207.1926-01-31,CVPM08G.1926-01-31,6,-49.00000,1.00000,0.000,0.010
HU207.1926-02-28,CVPM08G.1926-02-28,0,-1564.00000,1.00000,0.000,0.060
HU207.1926-02-28,CVPM08G.1926-02-28,1,-689.00000,1.00000,0.000,0.010
HU207.1926-02-28,CVPM08G.1926-02-28,2,-347.00000,1.00000,0.000,0.010
HU207.1926-02-28,CVPM08G.1926-02-28,3,-206.00000,1.00000,0.000,0.010
HU207.1926-02-28,CVPM08G.1926-02-28,4,-37.00000,1.00000,0.000,0.010
HU207.1926-03-31,CVPM08G.1926-03-31,0,-1984.93767,1.00000,0.000,1.730
HU207.1926-03-31,CVPM08G.1926-03-31,1,-1760.56252,1.00000,0.000,0.160
HU207.1926-03-31,CVPM08G.1926-03-31,2,-1348.93351,1.00000,0.000,0.150
HU207.1926-03-31,CVPM08G.1926-03-31,3,-804.18739,1.00000,0.000,0.160
HU207.1926-03-31,CVPM08G.1926-03-31,4,-561.18756,1.00000,0.000,0.160
HU207.1926-03-31,CVPM08G.1926-03-31,5,-428.18756,1.00000,0.000,0.160
HU207.1926-03-31,CVPM08G.1926-03-31,6,-330.19999,1.00000,0.000,0.150
HU207.1926-03-31,CVPM08G.1926-03-31,7,-222.81249,1.00000,0.000,0.160
HU207.1926-03-31,CVPM08G.1926-03-31,8,-177.00000,1.00000,0.000,0.160
HU207.1926-03-31,CVPM08G.1926-03-31,9,-78.68750,1.00000,0.000,0.160
HU207.1926-04-30,CVPM08G.1926-04-30,0,-2015.24306,1.00000,0.000,18.400
HU207.1926-04-30,CVPM08G.1926-04-30,1,-1789.20957,1.00000,0.000,1.670
HU207.1926-04-30,CVPM08G.1926-04-30,2,-1292.20943,1.00000,0.000,1.670
HU207.1926-04-30,CVPM08G.1926-04-30,3,-817.35942,1.00000,0.000,1.670
HU207.1926-04-30,CVPM08G.1926-04-30,4,-569.73804,1.00000,0.000,1.680
HU207.1926-04-30,CVPM08G.1926-04-30,5,-435.38321,1.00000,0.000,1.670
HU207.1926-04-30,CVPM08G.1926-04-30,6,-316.16171,1.00000,0.000,1.670
HU207.1926-04-30,CVPM08G.1926-04-30,7,-226.50898,1.00000,0.000,1.670
HU207.1926-04-30,CVPM08G.1926-04-30,8,-178.79157,1.00000,0.000,1.680
HU207.1926-04-30,CVPM08G.1926-04-30,9,-80.41317,1.00000,0.000,1.670
HU207.1926-05-31,CVPM08G.1926-05-31,0,-2026.83830,1.00000,0.000,53.950
HU207.1926-05-31,CVPM08G.1926-05-31,1,-1788.51712,1.00000,0.000,4.900
HU207.1926-05-31,CVPM08G.1926-05-31,2,-1288.48492,1.00000,0.000,4.910
HU207.1926-05-31,CVPM08G.1926-05-31,3,-817.17255,1.00000,0.000,4.900
HU207.1926-05-31,CVPM08G.1926-05-31,4,-571.75802,1.00000,0.000,4.910
HU207.1926-05-31,CVPM08G.1926-05-31,5,-435.07744,1.00000,0.000,4.900
HU207.1926-05-31,CVPM08G.1926-05-31,6,-315.39946,1.00000,0.000,4.910
HU207.1926-05-31,CVPM08G.1926-05-31,7,-226.32031,1.00000,0.000,4.900
HU207.1926-05-31,CVPM08G.1926-05-31,8,-179.44999,1.00000,0.000,4.910
HU207.1926-05-31,CVPM08G.1926-05-31,9,-80.38377,1.00000,0.000,4.900
HU207.1926-06-30,CVPM08G.1926-06-30,0,-2024.57196,1.00000,0.000,66.650
HU207.1926-06-30,CVPM08G.1926-06-30,1,-1786.56525,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,2,-1289.87173,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,3,-816.26006,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,4,-572.37331,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,5,-434.53476,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,6,-315.73903,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,7,-226.10072,1.00000,0.000,6.060
HU207.1926-06-30,CVPM08G.1926-06-30,8,-179.89082,1.00000,0.000,6.050
HU207.1926-06-30,CVPM08G.1926-06-30,9,-80.30532,1.00000,0.000,6.060
HU207.1926-07-31,CVPM08G.1926-07-31,0,-2025.88861,1.00000,0.000,77.700
HU207.1926-07-31,CVPM08G.1926-07-31,1,-1785.42588,1.00000,0.000,7.070
HU207.1926-07-31,CVPM08G.1926-07-31,2,-1290.70874,1.00000,0.000,7.060
HU207.1926-07-31,CVPM08G.1926-07-31,3,-816.79197,1.00000,0.000,7.060
HU207.1926-07-31,CVPM08G.1926-07-31,4,-571.93495,1.00000,0.000,7.070
HU207.1926-07-31,CVPM08G.1926-07-31,5,-434.87267,1.00000,0.000,7.060
HU207.1926-07-31,CVPM08G.1926-07-31,6,-315.49793,1.00000,0.000,7.070
HU207.1926-07-31,CVPM08G.1926-07-31,7,-226.24769,1.00000,0.000,7.060
HU207.1926-07-31,CVPM08G.1926-07-31,8,-179.73216,1.00000,0.000,7.060
HU207.1926-07-31,CVPM08G.1926-07-31,9,-80.24479,1.00000,0.000,7.070
HU207.1926-08-31,CVPM08G.1926-08-31,0,-2027.30208,1.00000,0.000,63.000
HU207.1926-08-31,CVPM08G.1926-08-31,1,-1786.31833,1.00000,0.000,5.730
HU207.1926-08-31,CVPM08G.1926-08-31,2,-1289.35705,1.00000,0.000,5.730
HU207.1926-08-31,CVPM08G.1926-08-31,3,-816.04502,1.00000,0.000,5.730
HU207.1926-08-31,CVPM08G.1926-08-31,4,-573.22176,1.00000,0.000,5.720
HU207.1926-08-31,CVPM08G.1926-08-31,5,-434.41577,1.00000,0.000,5.730
HU207.1926-08-31,CVPM08G.1926-08-31,6,-315.65597,1.00000,0.000,5.730
HU207.1926-08-31,CVPM08G.1926-08-31,7,-226.01065,1.00000,0.000,5.730
HU207.1926-08-31,CVPM08G.1926-08-31,8,-179.88456,1.00000,0.000,5.720
HU207.1926-08-31,CVPM08G.1926-08-31,9,-80.27221,1.00000,0.000,5.730
HU207.1926-09-30,CVPM08G.1926-09-30,0,-2019.73875,1.00000,0.000,31.610
HU207.1926-09-30,CVPM08G.1926-09-30,1,-1789.22373,1.00000,0.000,2.870
HU207.1926-09-30,CVPM08G.1926-09-30,2,-1291.27632,1.00000,0.000,2.870
HU207.1926-09-30,CVPM08G.1926-09-30,3,-814.53411,1.00000,0.000,2.880
HU207.1926-09-30,CVPM08G.1926-09-30,4,-572.99691,1.00000,0.000,2.870
HU207.1926-09-30,CVPM08G.1926-09-30,5,-435.18072,1.00000,0.000,2.870
HU207.1926-09-30,CVPM08G.1926-09-30,6,-315.06974,1.00000,0.000,2.880
HU207.1926-09-30,CVPM08G.1926-09-30,7,-226.34821,1.00000,0.000,2.870
HU207.1926-09-30,CVPM08G.1926-09-30,8,-179.86069,1.00000,0.000,2.870
HU207.1926-09-30,CVPM08G.1926-09-30,9,-80.11455,1.00000,0.000,2.880
HU207.1925-10-31,CVPM08S.1925-10-31,0,-2056.32285,1.00000,0.000,3.460
HU207.1925-10-31,CVPM08S.1925-10-31,1,-1758.15621,1.00000,0.000,0.320
HU207.1925-10-31,CVPM08S.1925-10-31,2,-1311.03240,1.00000,0.000,0.310
HU207.1925-10-31,CVPM08S.1925-10-31,3,-803.18737,1.00000,0.000,0.320
HU207.1925-10-31,CVPM08S.1925-10-31,4,-581.35494,1.00000,0.000,0.310
HU207.1925-10-31,CVPM08S.1925-10-31,5,-427.62499,1.00000,0.000,0.320
HU207.1925-10-31,CVPM08S.1925-10-31,6,-320.90321,1.00000,0.000,0.310
HU207.1925-10-31,CVPM08S.1925-10-31,7,-222.46876,1.00000,0.000,0.320
HU207.1925-10-31,CVPM08S.1925-10-31,8,-182.45162,1.00000,0.000,0.310
HU207.1925-10-31,CVPM08S.1925-10-31,9,-79.06250,1.00000,0.000,0.320
HU207.1925-11-30,CVPM08S.1925-11-30,0,-2070.49980,1.00000,0.000,0.230
HU207.1925-11-30,CVPM08S.1925-11-30,1,-1849.49990,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,2,-1319.50015,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,3,-834.00005,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,4,-592.49990,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,5,-443.99995,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,6,-327.50005,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,7,-231.00000,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,8,-186.00000,1.00000,0.000,0.020
HU207.1925-11-30,CVPM08S.1925-11-30,9,-82.00000,1.00000,0.000,0.020
HU207.1925-12-31,CVPM08S.1925-12-31,0,-1265.00000,1.00000,0.000,0.080
HU207.1925-12-31,CVPM08S.1925-12-31,1,-1262.99990,1.00000,0.000,0.010
HU207.1925-12-31,CVPM08S.1925-12-31,2,-663.00000,1.00000,0.000,0.010
HU207.1925-12-31,CVPM08S.1925-12-31,3,-235.50000,1.00000,0.000,0.010
HU207.1925-12-31,CVPM08S.1925-12-31,4,-233.50000,1.00000,0.000,0.010
HU207.1925-12-31,CVPM08S.1925-12-31,5,-52.00000,1.00000,0.000,0.010
HU207.1926-01-31,CVPM08S.1926-01-31,0,-454.00000,1.00000,0.000,0.030
HU207.1926-01-31,CVPM08S.1926-01-31,1,-48.00000,1.00000,0.000,0.010
HU207.1926-02-28,CVPM08S.1926-02-28,0,-1042.00000,1.00000,0.000,0.020
HU207.1926-02-28,CVPM08S.1926-02-28,1,-70.00000,1.00000,0.000,0.010
HU207.1926-03-31,CVPM08S.1926-03-31,0,-1868.59984,1.00000,0.000,0.510
HU207.1926-03-31,CVPM08S.1926-03-31,1,-1657.00012,1.00000,0.000,0.050
HU207.1926-03-31,CVPM08S.1926-03-31,2,-1488.50003,1.00000,0.000,0.040
HU207.1926-03-31,CVPM08S.1926-03-31,3,-757.39990,1.00000,0.000,0.050
HU207.1926-03-31,CVPM08S.1926-03-31,4,-660.25000,1.00000,0.000,0.040
HU207.1926-03-31,CVPM08S.1926-03-31,5,-402.80008,1.00000,0.000,0.050
HU207.1926-03-31,CVPM08S.1926-03-31,6,-291.39994,1.00000,0.000,0.050
HU207.1926-03-31,CVPM08S.1926-03-31,7,-262.50003,1.00000,0.000,0.040
HU207.1926-03-31,CVPM08S.1926-03-31,8,-166.40000,1.00000,0.000,0.050
HU207.1926-03-31,CVPM08S.1926-03-31,9,-74.20000,1.00000,0.000,0.050
HU207.1926-04-30,CVPM08S.1926-04-30,0,-2032.67349,1.00000,0.000,5.410
HU207.1926-04-30,CVPM08S.1926-04-30,1,-1793.93859,1.00000,0.000,0.490
HU207.1926-04-30,CVPM08S.1926-04-30,2,-1269.73999,1.00000,0.000,0.500
HU207.1926-04-30,CVPM08S.1926-04-30,3,-819.55106,1.00000,0.000,0.490
HU207.1926-04-30,CVPM08S.1926-04-30,4,-574.63267,1.00000,0.000,0.490
HU207.1926-04-30,CVPM08S.1926-04-30,5,-436.55103,1.00000,0.000,0.490
HU207.1926-04-30,CVPM08S.1926-04-30,6,-316.97961,1.00000,0.000,0.490
HU207.1926-04-30,CVPM08S.1926-04-30,7,-222.58000,1.00000,0.000,0.500
HU207.1926-04-30,CVPM08S.1926-04-30,8,-180.32654,1.00000,0.000,0.490
HU207.1926-04-30,CVPM08S.1926-04-30,9,-80.63265,1.00000,0.000,0.490
HU207.1926-05-31,CVPM08S.1926-05-31,0,-2028.99984,1.00000,0.000,15.870
HU207.1926-05-31,CVPM08S.1926-05-31,1,-1790.41092,1.00000,0.000,1.440
HU207.1926-05-31,CVPM08S.1926-05-31,2,-1283.56475,1.00000,0.000,1.450
HU207.1926-05-31,CVPM08S.1926-05-31,3,-818.04109,1.00000,0.000,1.440
HU207.1926-05-31,CVPM08S.1926-05-31,4,-573.54248,1.00000,0.000,1.440
HU207.1926-05-31,CVPM08S.1926-05-31,5,-432.53068,1.00000,0.000,1.450
HU207.1926-05-31,CVPM08S.1926-05-31,6,-316.37479,1.00000,0.000,1.440
HU207.1926-05-31,CVPM08S.1926-05-31,7,-226.56284,1.00000,0.000,1.440
HU207.1926-05-31,CVPM08S.1926-05-31,8,-180.02070,1.00000,0.000,1.440
HU207.1926-05-31,CVPM08S.1926-05-31,9,-79.90339,1.00000,0.000,1.450
HU207.1926-06-30,CVPM08S.1926-06-30,0,-2027.74585,1.00000,0.000,19.610
HU207.1926-06-30,CVPM08S.1926-06-30,1,-1789.36159,1.00000,0.000,1.780
HU207.1926-06-30,CVPM08S.1926-06-30,2,-1291.89243,1.00000,0.000,1.780
HU207.1926-06-30,CVPM08S.1926-06-30,3,-812.97823,1.00000,0.000,1.790
HU207.1926-06-30,CVPM08S.1926-06-30,4,-573.26930,1.00000,0.000,1.780
HU207.1926-06-30,CVPM08S.1926-06-30,5,-435.20789,1.00000,0.000,1.780
HU207.1926-06-30,CVPM08S.1926-06-30,6,-316.23611,1.00000,0.000,1.780
HU207.1926-06-30,CVPM08S.1926-06-30,7,-225.19541,1.00000,0.000,1.790
HU207.1926-06-30,CVPM08S.1926-06-30,8,-179.87650,1.00000,0.000,1.780
HU207.1926-06-30,CVPM08S.1926-06-30,9,-80.42683,1.00000,0.000,1.780
HU207.1926-07-31,CVPM08S.1926-07-31,0,-2022.94687,1.00000,0.000,22.860
HU207.1926-07-31,CVPM08S.1926-07-31,1,-1785.35602,1.00000,0.000,2.080
HU207.1926-07-31,CVPM08S.1926-07-31,2,-1288.83705,1.00000,0.000,2.080
HU207.1926-07-31,CVPM08S.1926-07-31,3,-819.54587,1.00000,0.000,2.070
HU207.1926-07-31,CVPM08S.1926-07-31,4,-571.90869,1.00000,0.000,2.080
HU207.1926-07-31,CVPM08S.1926-07-31,5,-434.24524,1.00000,0.000,2.080
HU207.1926-07-31,CVPM08S.1926-07-31,6,-315.48044,1.00000,0.000,2.080
HU207.1926-07-31,CVPM08S.1926-07-31,7,-225.92810,1.00000,0.000,2.080
HU207.1926-07-31,CVPM08S.1926-07-31,8,-180.33334,1.00000,0.000,2.070
HU207.1926-07-31,CVPM08S.1926-07-31,9,-80.24034,1.00000,0.000,2.080
HU207.1926-08-31,CVPM08S.1926-08-31,0,-2030.62972,1.00000,0.000,18.530
HU207.1926-08-31,CVPM08S.1926-08-31,1,-1781.79528,1.00000,0.000,1.690
HU207.1926-08-31,CVPM08S.1926-08-31,2,-1293.73731,1.00000,0.000,1.680
HU207.1926-08-31,CVPM08S.1926-08-31,3,-813.96441,1.00000,0.000,1.690
HU207.1926-08-31,CVPM08S.1926-08-31,4,-570.76303,1.00000,0.000,1.690
HU207.1926-08-31,CVPM08S.1926-08-31,5,-435.89333,1.00000,0.000,1.680
HU207.1926-08-31,CVPM08S.1926-08-31,6,-316.73809,1.00000,0.000,1.680
HU207.1926-08-31,CVPM08S.1926-08-31,7,-225.43773,1.00000,0.000,1.690
HU207.1926-08-31,CVPM08S.1926-08-31,8,-180.17284,1.00000,0.000,1.680
HU207.1926-08-31,CVPM08S.1926-08-31,9,-80.07087,1.00000,0.000,1.690
HU207.1926-09-30,CVPM08S.1926-09-30,0,-2013.24736,1.00000,0.000,9.300
HU207.1926-09-30,CVPM08S.1926-09-30,1,-1798.41657,1.00000,0.000,0.840
HU207.1926-09-30,CVPM08S.1926-09-30,2,-1282.67061,1.00000,0.000,0.850
HU207.1926-09-30,CVPM08S.1926-09-30,3,-821.58319,1.00000,0.000,0.840
HU207.1926-09-30,CVPM08S.1926-09-30,4,-569.17653,1.00000,0.000,0.850
HU207.1926-09-30,CVPM08S.1926-09-30,5,-437.41666,1.00000,0.000,0.840
HU207.1926-09-30,CVPM08S.1926-09-30,6,-314.04703,1.00000,0.000,0.850
HU207.1926-09-30,CVPM08S.1926-09-30,7,-224.82354,1.00000,0.000,0.850
HU207.1926-09-30,CVPM08S.1926-09-30,8,-180.79784,1.00000,0.000,0.840
HU207.1926-09-30,CVPM08S.1926-09-30,9,-79.85873,1.00000,0.000,0.850
HXI204.1925-10-31,EXT_SAC.1925-10-31,0,-94525.15873,1.00000,0.000,9.450
HXI204.1925-10-31,EXT_SAC.1925-10-31,1,-8654.11954,1.00000,0.000,6.300
HXI204.1925-10-31,EXT_SAC.1925-10-31,2,-2541.46695,1.00000,0.000,6.300
HXI204.1925-10-31,EXT_SAC.1925-10-31,3,-1286.10719,1.00000,0.000,3.150
HXI204.1925-10-31,EXT_SAC.1925-10-31,4,-897.80658,1.00000,0.000,3.150
HXI204.1925-10-31,EXT_SAC.1925-10-31,5,-699.35446,1.00000,0.000,1.580
HXI204.1925-10-31,EXT_SAC.1925-10-31,6,-605.45223,1.00000,0.000,1.570
HXI204.1925-11-30,EXT_SAC.1925-11-30,0,-94508.19981,1.00000,0.000,5.310
HXI204.1925-11-30,EXT_SAC.1925-11-30,1,-8652.56775,1.00000,0.000,3.540
HXI204.1925-11-30,EXT_SAC.1925-11-30,2,-2541.00859,1.00000,0.000,3.540
HXI204.1925-11-30,EXT_SAC.1925-11-30,3,-1285.88136,1.00000,0.000,1.770
HXI204.1925-11-30,EXT_SAC.1925-11-30,4,-978.53394,1.00000,0.000,0.880
HXI204.1925-11-30,EXT_SAC.1925-11-30,5,-817.66289,1.00000,0.000,0.890
HXI204.1925-11-30,EXT_SAC.1925-11-30,6,-732.65756,1.00000,0.000,0.440
HXI204.1925-11-30,EXT_SAC.1925-11-30,7,-678.20757,1.00000,0.000,0.440
HXI204.1925-11-30,EXT_SAC.1925-11-30,8,-615.10978,1.00000,0.000,0.450
HXI204.1925-11-30,EXT_SAC.1925-11-30,9,-584.61233,1.00000,0.000,0.440
HXI204.1925-11-30,EXT_SAC.1925-11-30,10,0.00000,1.00000,0.000,0.010
HXI204.1925-12-31,EXT_SAC.1925-12-31,0,-94288.30915,1.00000,0.000,3.250
HXI204.1925-12-31,EXT_SAC.1925-12-31,1,-8672.39855,1.00000,0.000,2.160
HXI204.1925-12-31,EXT_SAC.1925-12-31,2,-2535.09651,1.00000,0.000,2.170
HXI204.1925-12-31,EXT_SAC.1925-12-31,3,-1288.83339,1.00000,0.000,1.080
HXI204.1925-12-31,EXT_SAC.1925-12-31,4,-975.22221,1.00000,0.000,0.540
HXI204.1925-12-31,EXT_SAC.1925-12-31,5,-824.16676,1.00000,0.000,0.540
HXI204.1925-12-31,EXT_SAC.1925-12-31,6,-730.22224,1.00000,0.000,0.270
HXI204.1925-12-31,EXT_SAC.1925-12-31,7,-675.92593,1.00000,0.000,0.270
HXI204.1925-12-31,EXT_SAC.1925-12-31,8,-626.92589,1.00000,0.000,0.270
HXI204.1925-12-31,EXT_SAC.1925-12-31,9,-582.66669,1.00000,0.000,0.270
HXI204.1926-01-31,EXT_SAC.1926-01-31,0,-94623.34861,1.00000,0.000,2.510
HXI204.1926-01-31,EXT_SAC.1926-01-31,1,-8663.10845,1.00000,0.000,1.670
HXI204.1926-01-31,EXT_SAC.1926-01-31,2,-2544.10773,1.00000,0.000,1.670
HXI204.1926-01-31,EXT_SAC.1926-01-31,3,-1279.78559,1.00000,0.000,0.840
HXI204.1926-01-31,EXT_SAC.1926-01-31,4,-968.38103,1.00000,0.000,0.420
HXI204.1926-01-31,EXT_SAC.1926-01-31,5,-838.34139,1.00000,0.000,0.410
HXI204.1926-01-31,EXT_SAC.1926-01-31,6,-725.09533,1.00000,0.000,0.210
HXI204.1926-01-31,EXT_SAC.1926-01-31,7,-671.19046,1.00000,0.000,0.210
HXI204.1926-01-31,EXT_SAC.1926-01-31,8,-622.52379,1.00000,0.000,0.210
HXI204.1926-01-31,EXT_SAC.1926-01-31,9,-578.57143,1.00000,0.000,0.210
