i,j,k,cost,amplitude,lower_bound,upper_bound
INBOUND.1947-12-31,WWP210.1947-12-31,0,0,1,3.772,3.772
WWP210.1947-12-31,OUTBOUND.1947-12-31,0,0,1,0.000,0.000
WWP210.1947-12-31,OUTBOUND.1947-12-31,1,0,1,0.000,0.000
WWP210.1947-12-31,OUTBOUND.1947-12-31,2,0,1,3.772,3.772
INBOUND.1948-01-31,WWP210.1948-01-31,0,0,1,3.772,3.772
WWP210.1948-01-31,OUTBOUND.1948-01-31,0,0,1,0.000,0.000
WWP210.1948-01-31,OUTBOUND.1948-01-31,1,0,1,0.000,0.000
WWP210.1948-01-31,OUTBOUND.1948-01-31,2,0,1,3.772,3.772
INBOUND.1948-02-29,WWP210.1948-02-29,0,0,1,3.772,3.772
WWP210.1948-02-29,OUTBOUND.1948-02-29,0,0,1,0.000,0.000
WWP210.1948-02-29,OUTBOUND.1948-02-29,1,0,1,0.000,0.000
WWP210.1948-02-29,OUTBOUND.1948-02-29,2,0,1,3.772,3.772
INBOUND.1948-03-31,WWP210.1948-03-31,0,0,1,3.772,3.772
WWP210.1948-03-31,OUTBOUND.1948-03-31,0,0,1,0.000,0.000
WWP210.1948-03-31,OUTBOUND.1948-03-31,1,0,1,0.000,0.000
WWP210.1948-03-31,OUTBOUND.1948-03-31,2,0,1,3.772,3.772
INBOUND.1948-04-30,WWP210.1948-04-30,0,0,1,3.772,3.772
WWP210.1948-04-30,OUTBOUND.1948-04-30,0,0,1,0.000,0.000
WWP210.1948-04-30,OUTBOUND.1948-04-30,1,0,1,0.000,0.000
WWP210.1948-04-30,OUTBOUND.1948-04-30,2,0,1,3.772,3.772
INBOUND.1948-05-31,WWP210.1948-05-31,0,0,1,3.772,3.772
WWP210.1948-05-31,OUTBOUND.1948-05-31,0,0,1,0.000,0.000
WWP210.1948-05-31,OUTBOUND.1948-05-31,1,0,1,0.000,0.000
WWP210.1948-05-31,OUTBOUND.1948-05-31,2,0,1,3.772,3.772
INBOUND.1948-06-30,WWP210.1948-06-30,0,0,1,3.772,3.772
WWP210.1948-06-30,OUTBOUND.1948-06-30,0,0,1,0.000,0.000
WWP210.1948-06-30,OUTBOUND.1948-06-30,1,0,1,0.000,0.000
WWP210.1948-06-30,OUTBOUND.1948-06-30,2,0,1,3.772,3.772
INBOUND.1948-07-31,WWP210.1948-07-31,0,0,1,3.772,3.772
WWP210.1948-07-31,OUTBOUND.1948-07-31,0,0,1,0.000,0.000
WWP210.1948-07-31,OUTBOUND.1948-07-31,1,0,1,0.000,0.000
WWP210.1948-07-31,OUTBOUND.1948-07-31,2,0,1,3.772,3.772
INBOUND.1948-08-31,WWP210.1948-08-31,0,0,1,3.772,3.772
WWP210.1948-08-31,OUTBOUND.1948-08-31,0,0,1,0.000,0.000
WWP210.1948-08-31,OUTBOUND.1948-08-31,1,0,1,0.000,0.000
WWP210.1948-08-31,OUTBOUND.1948-08-31,2,0,1,3.772,3.772
INBOUND.1948-09-30,WWP210.1948-09-30,0,0,1,3.772,3.772
WWP210.1948-09-30,OUTBOUND.1948-09-30,0,0,1,0.000,0.000
WWP210.1948-09-30,OUTBOUND.1948-09-30,1,0,1,0.000,0.000
WWP210.1948-09-30,OUTBOUND.1948-09-30,2,0,1,3.772,3.772
WWP210.1947-10-31,HGR08.1947-10-31,0,50.00000,0.00200,0.000,0.000
WWP210.1947-11-30,HGR08.1947-11-30,0,50.00000,0.00200,0.000,0.000
WWP210.1947-12-31,HGR08.1947-12-31,0,50.00000,0.00200,0.000,0.000
WWP210.1948-01-31,HGR08.1948-01-31,0,50.00000,0.00200,0.000,0.000
WWP210.1948-02-29,HGR08.1948-02-29,0,50.00000,0.00200,0.000,0.000
WWP210.1948-03-31,HGR08.1948-03-31,0,50.00000,0.00200,0.000,0.000
WWP210.1948-04-30,HGR08.1948-04-30,0,50.00000,0.00200,0.000,0.000
WWP210.1948-05-31,HGR08.1948-05-31,0,50.00000,0.00200,0.000,0.000
WWP210.1948-06-30,HGR08.1948-06-30,0,50.00000,0.00200,0.000,0.000
WWP210.1948-07-31,HGR08.1948-07-31,0,50.00000,0.00200,0.000,0.000
WWP210.1948-08-31,HGR08.1948-08-31,0,50.00000,0.00200,0.000,0.000
WWP210.1948-09-30,HGR08.1948-09-30,0,50.00000,0.00200,0.000,0.000
A204.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
A204.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
A204.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
A204.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
A204.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
A204.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
A204.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
A204.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
A204.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
A204.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
A204.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
A204.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07G.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
CVPM07S.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HSD204.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HSD204.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
HSD204.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
HSU204C67.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HU204.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HU204.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
HU204.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C105.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C105.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C105.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C105.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C105.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C105.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C105.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C105.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C105.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C105.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C105.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C105.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C173.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C173.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C173.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C173.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C173.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C173.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C173.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C173.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C173.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C173.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C173.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C173.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C67.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C67.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C67.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C67.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C67.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C67.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C67.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C7.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C7.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C7.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C7.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C7.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C7.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C7.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
C8.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
C8.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
C8.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
C8.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
C8.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
C8.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
C8.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
D64.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
D64.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
D64.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
D64.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D64.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D64.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D64.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D64.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D64.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D64.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D64.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D64.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
D85.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
D85.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
D85.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
D85.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D85.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D85.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D85.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D85.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D85.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D85.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D85.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D85.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
D9.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
D9.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
D9.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
D9.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
D9.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
D9.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
D9.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
D9.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
D9.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
D9.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
D9.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
D9.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
GW_07.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
GW_07.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
GW_07.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HGP07.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HGP07.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
HGP07.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HGR07.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HGR07.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
HGR07.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
SR_FOL.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
EXT_SAC.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HNP204.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HNP204.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-01-31,DBUGSNK.1948-01-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-02-29,DBUGSNK.1948-02-29,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-03-31,DBUGSNK.1948-03-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-04-30,DBUGSNK.1948-04-30,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-05-31,DBUGSNK.1948-05-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-06-30,DBUGSNK.1948-06-30,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-07-31,DBUGSNK.1948-07-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-08-31,DBUGSNK.1948-08-31,0,0.00000,1.00000,0.000,1000000000000
HNP204.1948-09-30,DBUGSNK.1948-09-30,0,0.00000,1.00000,0.000,1000000000000
HP204.1947-10-31,DBUGSNK.1947-10-31,0,0.00000,1.00000,0.000,1000000000000
HP204.1947-11-30,DBUGSNK.1947-11-30,0,0.00000,1.00000,0.000,1000000000000
HP204.1947-12-31,DBUGSNK.1947-12-31,0,0.00000,1.00000,0.000,1000000000000
