link,i,j,k,cost,amplitude,lower_bound,upper_bound
HU204.1921-10-31_CVPM07S.1921-10-31_4,HU204.1921-10-31,CVPM07S.1921-10-31,4,-261.8,1.0,0.0,0.2
HU204.1921-10-31_CVPM07S.1921-10-31_5,HU204.1921-10-31,CVPM07S.1921-10-31,5,-240.95001,1.0,0.0,0.2
HU204.1921-10-31_CVPM07S.1921-10-31_6,HU204.1921-10-31,CVPM07S.1921-10-31,6,-199.40003,1.0,0.0,0.2
HU204.1921-10-31_CVPM07S.1921-10-31_7,HU204.1921-10-31,CVPM07S.1921-10-31,7,-157.31577,1.0,0.0,0.19
HU204.1921-10-31_CVPM07S.1921-10-31_8,HU204.1921-10-31,CVPM07S.1921-10-31,8,-123.25,1.0,0.0,0.2
HU204.1921-10-31_CVPM07S.1921-10-31_9,HU204.1921-10-31,CVPM07S.1921-10-31,9,-57.05,1.0,0.0,0.2
HU204.1921-11-30_CVPM07S.1921-11-30_0,HU204.1921-11-30,CVPM07S.1921-11-30,0,-315.90909,1.0,0.0,1.23
HU204.1921-11-30_CVPM07S.1921-11-30_1,HU204.1921-11-30,CVPM07S.1921-11-30,1,-294.08328,1.0,0.0,0.12
HU204.1921-11-30_CVPM07S.1921-11-30_2,HU204.1921-11-30,CVPM07S.1921-11-30,2,-293.90911,1.0,0.0,0.11
HU204.1921-11-30_CVPM07S.1921-11-30_3,HU204.1921-11-30,CVPM07S.1921-11-30,3,-292.09095,1.0,0.0,0.11
HU204.1921-11-30_CVPM07S.1921-11-30_4,HU204.1921-11-30,CVPM07S.1921-11-30,4,-271.18184,1.0,0.0,0.11
HU204.1921-11-30_CVPM07S.1921-11-30_5,HU204.1921-11-30,CVPM07S.1921-11-30,5,-228.25,1.0,0.0,0.12
HU204.1921-11-30_CVPM07S.1921-11-30_6,HU204.1921-11-30,CVPM07S.1921-11-30,6,-205.90906,1.0,0.0,0.11
HU204.1921-11-30_CVPM07S.1921-11-30_7,HU204.1921-11-30,CVPM07S.1921-11-30,7,-154.45456,1.0,0.0,0.11
HU204.1921-11-30_CVPM07S.1921-11-30_8,HU204.1921-11-30,CVPM07S.1921-11-30,8,-127.27273,1.0,0.0,0.11
HU204.1921-11-30_CVPM07S.1921-11-30_9,HU204.1921-11-30,CVPM07S.1921-11-30,9,-59.09091,1.0,0.0,0.11
HU204.1921-12-31_CVPM07S.1921-12-31_0,HU204.1921-12-31,CVPM07S.1921-12-31,0,-303.87596,1.0,0.0,1.36
HU204.1921-12-31_CVPM07S.1921-12-31_1,HU204.1921-12-31,CVPM07S.1921-12-31,1,-303.8588299999999,1.0,0.0,0.12
HU204.1921-12-31_CVPM07S.1921-12-31_2,HU204.1921-12-31,CVPM07S.1921-12-31,2,-303.6921200000001,1.0,0.0,0.12
HU204.1921-12-31_CVPM07S.1921-12-31_3,HU204.1921-12-31,CVPM07S.1921-12-31,3,-272.71693,1.0,0.0,0.13
HU204.1921-12-31_CVPM07S.1921-12-31_4,HU204.1921-12-31,CVPM07S.1921-12-31,4,-272.55669,1.0,0.0,0.12
HU204.1921-12-31_CVPM07S.1921-12-31_5,HU204.1921-12-31,CVPM07S.1921-12-31,5,-250.58333,1.0,0.0,0.12
HU204.1921-12-31_CVPM07S.1921-12-31_6,HU204.1921-12-31,CVPM07S.1921-12-31,6,-191.84614,1.0,0.0,0.13
HU204.1921-12-31_CVPM07S.1921-12-31_7,HU204.1921-12-31,CVPM07S.1921-12-31,7,-155.00001,1.0,0.0,0.12
HU204.1921-12-31_CVPM07S.1921-12-31_8,HU204.1921-12-31,CVPM07S.1921-12-31,8,-128.66666,1.0,0.0,0.12
HU204.1921-12-31_CVPM07S.1921-12-31_9,HU204.1921-12-31,CVPM07S.1921-12-31,9,-54.76923000000001,1.0,0.0,0.13
HU204.1922-01-31_CVPM07S.1922-01-31_0,HU204.1922-01-31,CVPM07S.1922-01-31,0,-330.00003,1.0,0.0,1.29
HU204.1922-01-31_CVPM07S.1922-01-31_1,HU204.1922-01-31,CVPM07S.1922-01-31,1,-298.74993,1.0,0.0,0.12
HU204.1922-01-31_CVPM07S.1922-01-31_2,HU204.1922-01-31,CVPM07S.1922-01-31,2,-291.58337,1.0,0.0,0.12
HU204.1922-01-31_CVPM07S.1922-01-31_3,HU204.1922-01-31,CVPM07S.1922-01-31,3,-282.82242,1.0,0.0,0.12
HU204.1922-01-31_CVPM07S.1922-01-31_4,HU204.1922-01-31,CVPM07S.1922-01-31,4,-282.64826,1.0,0.0,0.11
HU204.1922-01-31_CVPM07S.1922-01-31_5,HU204.1922-01-31,CVPM07S.1922-01-31,5,-238.66666,1.0,0.0,0.12
HU204.1922-01-31_CVPM07S.1922-01-31_6,HU204.1922-01-31,CVPM07S.1922-01-31,6,-198.16666,1.0,0.0,0.12
HU204.1922-01-31_CVPM07S.1922-01-31_7,HU204.1922-01-31,CVPM07S.1922-01-31,7,-148.0,1.0,0.0,0.12
HU204.1922-01-31_CVPM07S.1922-01-31_8,HU204.1922-01-31,CVPM07S.1922-01-31,8,-133.63636,1.0,0.0,0.11
HU204.1922-01-31_CVPM07S.1922-01-31_9,HU204.1922-01-31,CVPM07S.1922-01-31,9,-56.58333,1.0,0.0,0.12
HU204.1922-02-28_CVPM07S.1922-02-28_0,HU204.1922-02-28,CVPM07S.1922-02-28,0,-308.09548,1.0,0.0,1.19
HU204.1922-02-28_CVPM07S.1922-02-28_1,HU204.1922-02-28,CVPM07S.1922-02-28,1,-307.9136200000001,1.0,0.0,0.11
HU204.1922-02-28_CVPM07S.1922-02-28_2,HU204.1922-02-28,CVPM07S.1922-02-28,2,-307.89002,1.0,0.0,0.1
HU204.1922-02-28_CVPM07S.1922-02-28_3,HU204.1922-02-28,CVPM07S.1922-02-28,3,-281.54546,1.0,0.0,0.11
HU204.1922-02-28_CVPM07S.1922-02-28_4,HU204.1922-02-28,CVPM07S.1922-02-28,4,-260.90906,1.0,0.0,0.11
HU204.1922-02-28_CVPM07S.1922-02-28_5,HU204.1922-02-28,CVPM07S.1922-02-28,5,-239.18183,1.0,0.0,0.11
HU204.1922-02-28_CVPM07S.1922-02-28_6,HU204.1922-02-28,CVPM07S.1922-02-28,6,-198.90907,1.0,0.0,0.11
HU204.1922-02-28_CVPM07S.1922-02-28_7,HU204.1922-02-28,CVPM07S.1922-02-28,7,-163.00001,1.0,0.0,0.1
HU204.1922-02-28_CVPM07S.1922-02-28_8,HU204.1922-02-28,CVPM07S.1922-02-28,8,-123.0,1.0,0.0,0.11
HU204.1922-02-28_CVPM07S.1922-02-28_9,HU204.1922-02-28,CVPM07S.1922-02-28,9,-56.63636,1.0,0.0,0.11
HU204.1922-03-31_CVPM07S.1922-03-31_0,HU204.1922-03-31,CVPM07S.1922-03-31,0,-305.71757,1.0,0.0,1.59
HU204.1922-03-31_CVPM07S.1922-03-31_1,HU204.1922-03-31,CVPM07S.1922-03-31,1,-305.65131,1.0,0.0,0.14
HU204.1922-03-31_CVPM07S.1922-03-31_2,HU204.1922-03-31,CVPM07S.1922-03-31,2,-305.50843,1.0,0.0,0.14
HU204.1922-03-31_CVPM07S.1922-03-31_3,HU204.1922-03-31,CVPM07S.1922-03-31,3,-275.79997000000003,1.0,0.0,0.15
HU204.1922-03-31_CVPM07S.1922-03-31_4,HU204.1922-03-31,CVPM07S.1922-03-31,4,-273.57145,1.0,0.0,0.14
HU204.1922-03-31_CVPM07S.1922-03-31_5,HU204.1922-03-31,CVPM07S.1922-03-31,5,-234.60001,1.0,0.0,0.15
HU204.1922-03-31_CVPM07S.1922-03-31_6,HU204.1922-03-31,CVPM07S.1922-03-31,6,-208.21427,1.0,0.0,0.14
HU204.1922-03-31_CVPM07S.1922-03-31_7,HU204.1922-03-31,CVPM07S.1922-03-31,7,-145.40001,1.0,0.0,0.15
HU204.1922-03-31_CVPM07S.1922-03-31_8,HU204.1922-03-31,CVPM07S.1922-03-31,8,-128.42857,1.0,0.0,0.14
HU204.1922-03-31_CVPM07S.1922-03-31_9,HU204.1922-03-31,CVPM07S.1922-03-31,9,-59.57143000000001,1.0,0.0,0.14
HU204.1922-04-30_CVPM07S.1922-04-30_0,HU204.1922-04-30,CVPM07S.1922-04-30,0,-309.01163,1.0,0.0,9.45
HU204.1922-04-30_CVPM07S.1922-04-30_1,HU204.1922-04-30,CVPM07S.1922-04-30,1,-304.32555,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_2,HU204.1922-04-30,CVPM07S.1922-04-30,2,-297.8488700000001,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_3,HU204.1922-04-30,CVPM07S.1922-04-30,3,-286.62784,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_4,HU204.1922-04-30,CVPM07S.1922-04-30,4,-265.34885,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_5,HU204.1922-04-30,CVPM07S.1922-04-30,5,-243.65117,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_6,HU204.1922-04-30,CVPM07S.1922-04-30,6,-201.98836,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_7,HU204.1922-04-30,CVPM07S.1922-04-30,7,-151.09303,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_8,HU204.1922-04-30,CVPM07S.1922-04-30,8,-124.89534,1.0,0.0,0.86
HU204.1922-04-30_CVPM07S.1922-04-30_9,HU204.1922-04-30,CVPM07S.1922-04-30,9,-57.73249000000001,1.0,0.0,0.86
HU204.1922-05-31_CVPM07S.1922-05-31_0,HU204.1922-05-31,CVPM07S.1922-05-31,0,-309.09782,1.0,0.0,10.12
HU204.1922-05-31_CVPM07S.1922-05-31_1,HU204.1922-05-31,CVPM07S.1922-05-31,1,-304.43473,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_2,HU204.1922-05-31,CVPM07S.1922-05-31,2,-297.90212,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_3,HU204.1922-05-31,CVPM07S.1922-05-31,3,-289.83523,1.0,0.0,0.91
HU204.1922-05-31_CVPM07S.1922-05-31_4,HU204.1922-05-31,CVPM07S.1922-05-31,4,-265.4348,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_5,HU204.1922-05-31,CVPM07S.1922-05-31,5,-243.69563,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_6,HU204.1922-05-31,CVPM07S.1922-05-31,6,-202.07609,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_7,HU204.1922-05-31,CVPM07S.1922-05-31,7,-151.14145,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_8,HU204.1922-05-31,CVPM07S.1922-05-31,8,-124.94565,1.0,0.0,0.92
HU204.1922-05-31_CVPM07S.1922-05-31_9,HU204.1922-05-31,CVPM07S.1922-05-31,9,-57.72826,1.0,0.0,0.92
HU204.1922-06-30_CVPM07S.1922-06-30_0,HU204.1922-06-30,CVPM07S.1922-06-30,0,-308.91794,1.0,0.0,13.41
HU204.1922-06-30_CVPM07S.1922-06-30_1,HU204.1922-06-30,CVPM07S.1922-06-30,1,-304.35251,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_2,HU204.1922-06-30,CVPM07S.1922-06-30,2,-297.75411,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_3,HU204.1922-06-30,CVPM07S.1922-06-30,3,-286.51633,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_4,HU204.1922-06-30,CVPM07S.1922-06-30,4,-267.53700000000003,1.0,0.0,1.21
HU204.1922-06-30_CVPM07S.1922-06-30_5,HU204.1922-06-30,CVPM07S.1922-06-30,5,-243.63954,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_6,HU204.1922-06-30,CVPM07S.1922-06-30,6,-201.95099,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_7,HU204.1922-06-30,CVPM07S.1922-06-30,7,-151.06533000000005,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_8,HU204.1922-06-30,CVPM07S.1922-06-30,8,-124.90175,1.0,0.0,1.22
HU204.1922-06-30_CVPM07S.1922-06-30_9,HU204.1922-06-30,CVPM07S.1922-06-30,9,-57.69677,1.0,0.0,1.22
HU204.1922-07-31_CVPM07S.1922-07-31_0,HU204.1922-07-31,CVPM07S.1922-07-31,0,-308.7404200000001,1.0,0.0,14.39
HU204.1922-07-31_CVPM07S.1922-07-31_1,HU204.1922-07-31,CVPM07S.1922-07-31,1,-306.43836,1.0,0.0,1.3
HU204.1922-07-31_CVPM07S.1922-07-31_2,HU204.1922-07-31,CVPM07S.1922-07-31,2,-297.56493,1.0,0.0,1.31
HU204.1922-07-31_CVPM07S.1922-07-31_3,HU204.1922-07-31,CVPM07S.1922-07-31,3,-286.29032,1.0,0.0,1.31
HU204.1922-07-31_CVPM07S.1922-07-31_4,HU204.1922-07-31,CVPM07S.1922-07-31,4,-265.03777,1.0,0.0,1.31
HU204.1922-07-31_CVPM07S.1922-07-31_5,HU204.1922-07-31,CVPM07S.1922-07-31,5,-243.51164,1.0,0.0,1.31
HU204.1922-07-31_CVPM07S.1922-07-31_6,HU204.1922-07-31,CVPM07S.1922-07-31,6,-203.32308,1.0,0.0,1.3
HU204.1922-07-31_CVPM07S.1922-07-31_7,HU204.1922-07-31,CVPM07S.1922-07-31,7,-150.92355,1.0,0.0,1.31
HU204.1922-07-31_CVPM07S.1922-07-31_8,HU204.1922-07-31,CVPM07S.1922-07-31,8,-124.80161,1.0,0.0,1.31
HU204.1922-07-31_CVPM07S.1922-07-31_9,HU204.1922-07-31,CVPM07S.1922-07-31,9,-57.67176,1.0,0.0,1.31
HU204.1922-08-31_CVPM07S.1922-08-31_0,HU204.1922-08-31,CVPM07S.1922-08-31,0,-312.06735,1.0,0.0,11.54
HU204.1922-08-31_CVPM07S.1922-08-31_1,HU204.1922-08-31,CVPM07S.1922-08-31,1,-304.52381,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_2,HU204.1922-08-31,CVPM07S.1922-08-31,2,-297.81901,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_3,HU204.1922-08-31,CVPM07S.1922-08-31,3,-286.7048,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_4,HU204.1922-08-31,CVPM07S.1922-08-31,4,-265.40952000000004,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_5,HU204.1922-08-31,CVPM07S.1922-08-31,5,-243.72355,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_6,HU204.1922-08-31,CVPM07S.1922-08-31,6,-202.02877,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_7,HU204.1922-08-31,CVPM07S.1922-08-31,7,-151.14301,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_8,HU204.1922-08-31,CVPM07S.1922-08-31,8,-124.94262,1.0,0.0,1.05
HU204.1922-08-31_CVPM07S.1922-08-31_9,HU204.1922-08-31,CVPM07S.1922-08-31,9,-57.73339,1.0,0.0,1.05
HU204.1922-09-30_CVPM07S.1922-09-30_0,HU204.1922-09-30,CVPM07S.1922-09-30,0,-310.23806,1.0,0.0,4.63
HU204.1922-09-30_CVPM07S.1922-09-30_1,HU204.1922-09-30,CVPM07S.1922-09-30,1,-298.70563,1.0,0.0,0.43
HU204.1922-09-30_CVPM07S.1922-09-30_2,HU204.1922-09-30,CVPM07S.1922-09-30,2,-298.65853,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_3,HU204.1922-09-30,CVPM07S.1922-09-30,3,-287.52376,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_4,HU204.1922-09-30,CVPM07S.1922-09-30,4,-266.38096,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_5,HU204.1922-09-30,CVPM07S.1922-09-30,5,-244.52384,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_6,HU204.1922-09-30,CVPM07S.1922-09-30,6,-202.78571,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_7,HU204.1922-09-30,CVPM07S.1922-09-30,7,-151.57142,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_8,HU204.1922-09-30,CVPM07S.1922-09-30,8,-125.45239,1.0,0.0,0.42
HU204.1922-09-30_CVPM07S.1922-09-30_9,HU204.1922-09-30,CVPM07S.1922-09-30,9,-56.55814,1.0,0.0,0.43
HU207.1921-10-31_CVPM08G.1921-10-31_0,HU207.1921-10-31,CVPM08G.1921-10-31,0,-2025.09355,1.0,0.0,11.77
HU207.1921-10-31_CVPM08G.1921-10-31_1,HU207.1921-10-31,CVPM08G.1921-10-31,1,-1787.25267,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_2,HU207.1921-10-31,CVPM08G.1921-10-31,2,-1279.17571,1.0,0.0,1.08
HU207.1921-10-31_CVPM08G.1921-10-31_3,HU207.1921-10-31,CVPM08G.1921-10-31,3,-816.4766400000002,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_4,HU207.1921-10-31,CVPM08G.1921-10-31,4,-572.5145200000002,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_5,HU207.1921-10-31,CVPM08G.1921-10-31,5,-434.71035,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_6,HU207.1921-10-31,CVPM08G.1921-10-31,6,-316.0461200000001,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_7,HU207.1921-10-31,CVPM08G.1921-10-31,7,-226.15908,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_8,HU207.1921-10-31,CVPM08G.1921-10-31,8,-179.66355,1.0,0.0,1.07
HU207.1921-10-31_CVPM08G.1921-10-31_9,HU207.1921-10-31,CVPM08G.1921-10-31,9,-80.38318000000002,1.0,0.0,1.07
HU207.1921-11-30_CVPM08G.1921-11-30_0,HU207.1921-11-30,CVPM08G.1921-11-30,0,-2011.5714,1.0,0.0,0.77
HU207.1921-11-30_CVPM08G.1921-11-30_1,HU207.1921-11-30,CVPM08G.1921-11-30,1,-1794.8569100000002,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_2,HU207.1921-11-30,CVPM08G.1921-11-30,2,-1281.5715300000004,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_3,HU207.1921-11-30,CVPM08G.1921-11-30,3,-810.99994,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_4,HU207.1921-11-30,CVPM08G.1921-11-30,4,-575.0,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_5,HU207.1921-11-30,CVPM08G.1921-11-30,5,-431.8572,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_6,HU207.1921-11-30,CVPM08G.1921-11-30,6,-317.14286,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_7,HU207.1921-11-30,CVPM08G.1921-11-30,7,-224.71429,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_8,HU207.1921-11-30,CVPM08G.1921-11-30,8,-180.2857,1.0,0.0,0.07
HU207.1921-11-30_CVPM08G.1921-11-30_9,HU207.1921-11-30,CVPM08G.1921-11-30,9,-79.85714,1.0,0.0,0.07
HU207.1921-12-31_CVPM08G.1921-12-31_0,HU207.1921-12-31,CVPM08G.1921-12-31,0,-2268.5001,1.0,0.0,0.24
HU207.1921-12-31_CVPM08G.1921-12-31_1,HU207.1921-12-31,CVPM08G.1921-12-31,1,-1351.7334,1.0,0.0,0.03
HU207.1921-12-31_CVPM08G.1921-12-31_2,HU207.1921-12-31,CVPM08G.1921-12-31,2,-1350.8999,1.0,0.0,0.02
HU207.1921-12-31_CVPM08G.1921-12-31_3,HU207.1921-12-31,CVPM08G.1921-12-31,3,-914.50005,1.0,0.0,0.02
HU207.1921-12-31_CVPM08G.1921-12-31_4,HU207.1921-12-31,CVPM08G.1921-12-31,4,-641.5001,1.0,0.0,0.02
HU207.1921-12-31_CVPM08G.1921-12-31_5,HU207.1921-12-31,CVPM08G.1921-12-31,5,-331.73333,1.0,0.0,0.03
HU207.1921-12-31_CVPM08G.1921-12-31_6,HU207.1921-12-31,CVPM08G.1921-12-31,6,-330.89995,1.0,0.0,0.02
HU207.1921-12-31_CVPM08G.1921-12-31_7,HU207.1921-12-31,CVPM08G.1921-12-31,7,-253.0,1.0,0.0,0.02
HU207.1921-12-31_CVPM08G.1921-12-31_8,HU207.1921-12-31,CVPM08G.1921-12-31,8,-201.5,1.0,0.0,0.02
HU207.1921-12-31_CVPM08G.1921-12-31_9,HU207.1921-12-31,CVPM08G.1921-12-31,9,-60.0,1.0,0.0,0.03
HU207.1922-01-31_CVPM08G.1922-01-31_0,HU207.1922-01-31,CVPM08G.1922-01-31,0,-1577.9998,1.0,0.0,0.07
HU207.1922-01-31_CVPM08G.1922-01-31_1,HU207.1922-01-31,CVPM08G.1922-01-31,1,-1576.0001,1.0,0.0,0.01
HU207.1922-01-31_CVPM08G.1922-01-31_2,HU207.1922-01-31,CVPM08G.1922-01-31,2,-596.0,1.0,0.0,0.01
HU207.1922-01-31_CVPM08G.1922-01-31_3,HU207.1922-01-31,CVPM08G.1922-01-31,3,-594.0,1.0,0.0,0.01
HU207.1922-01-31_CVPM08G.1922-01-31_4,HU207.1922-01-31,CVPM08G.1922-01-31,4,-236.5,1.0,0.0,0.01
HU207.1922-01-31_CVPM08G.1922-01-31_5,HU207.1922-01-31,CVPM08G.1922-01-31,5,-234.5,1.0,0.0,0.01
HU207.1922-01-31_CVPM08G.1922-01-31_6,HU207.1922-01-31,CVPM08G.1922-01-31,6,-49.0,1.0,0.0,0.01
HU207.1922-02-28_CVPM08G.1922-02-28_0,HU207.1922-02-28,CVPM08G.1922-02-28,0,-1564.0,1.0,0.0,0.06
HU207.1922-02-28_CVPM08G.1922-02-28_1,HU207.1922-02-28,CVPM08G.1922-02-28,1,-689.0,1.0,0.0,0.01
HU207.1922-02-28_CVPM08G.1922-02-28_2,HU207.1922-02-28,CVPM08G.1922-02-28,2,-347.0,1.0,0.0,0.01
HU207.1922-02-28_CVPM08G.1922-02-28_3,HU207.1922-02-28,CVPM08G.1922-02-28,3,-206.0,1.0,0.0,0.01
HU207.1922-02-28_CVPM08G.1922-02-28_4,HU207.1922-02-28,CVPM08G.1922-02-28,4,-37.0,1.0,0.0,0.01
HU207.1922-03-31_CVPM08G.1922-03-31_0,HU207.1922-03-31,CVPM08G.1922-03-31,0,-1984.93767,1.0,0.0,1.73
HU207.1922-03-31_CVPM08G.1922-03-31_1,HU207.1922-03-31,CVPM08G.1922-03-31,1,-1760.56252,1.0,0.0,0.16
HU207.1922-03-31_CVPM08G.1922-03-31_2,HU207.1922-03-31,CVPM08G.1922-03-31,2,-1348.93351,1.0,0.0,0.15
HU207.1922-03-31_CVPM08G.1922-03-31_3,HU207.1922-03-31,CVPM08G.1922-03-31,3,-804.18739,1.0,0.0,0.16
HU207.1922-03-31_CVPM08G.1922-03-31_4,HU207.1922-03-31,CVPM08G.1922-03-31,4,-561.18756,1.0,0.0,0.16
HU207.1922-03-31_CVPM08G.1922-03-31_5,HU207.1922-03-31,CVPM08G.1922-03-31,5,-428.18756,1.0,0.0,0.16
HU207.1922-03-31_CVPM08G.1922-03-31_6,HU207.1922-03-31,CVPM08G.1922-03-31,6,-330.19999,1.0,0.0,0.15
HU207.1922-03-31_CVPM08G.1922-03-31_7,HU207.1922-03-31,CVPM08G.1922-03-31,7,-222.81249,1.0,0.0,0.16
HU207.1922-03-31_CVPM08G.1922-03-31_8,HU207.1922-03-31,CVPM08G.1922-03-31,8,-177.0,1.0,0.0,0.16
HU207.1922-03-31_CVPM08G.1922-03-31_9,HU207.1922-03-31,CVPM08G.1922-03-31,9,-78.6875,1.0,0.0,0.16
HU207.1922-04-30_CVPM08G.1922-04-30_0,HU207.1922-04-30,CVPM08G.1922-04-30,0,-2015.24306,1.0,0.0,18.4
HU207.1922-04-30_CVPM08G.1922-04-30_1,HU207.1922-04-30,CVPM08G.1922-04-30,1,-1789.20957,1.0,0.0,1.67
HU207.1922-04-30_CVPM08G.1922-04-30_2,HU207.1922-04-30,CVPM08G.1922-04-30,2,-1292.20943,1.0,0.0,1.67
HU207.1922-04-30_CVPM08G.1922-04-30_3,HU207.1922-04-30,CVPM08G.1922-04-30,3,-817.35942,1.0,0.0,1.67
HU207.1922-04-30_CVPM08G.1922-04-30_4,HU207.1922-04-30,CVPM08G.1922-04-30,4,-569.7380400000002,1.0,0.0,1.68
HU207.1922-04-30_CVPM08G.1922-04-30_5,HU207.1922-04-30,CVPM08G.1922-04-30,5,-435.38321,1.0,0.0,1.67
HU207.1922-04-30_CVPM08G.1922-04-30_6,HU207.1922-04-30,CVPM08G.1922-04-30,6,-316.16171,1.0,0.0,1.67
HU207.1922-04-30_CVPM08G.1922-04-30_7,HU207.1922-04-30,CVPM08G.1922-04-30,7,-226.50898,1.0,0.0,1.67
HU207.1922-04-30_CVPM08G.1922-04-30_8,HU207.1922-04-30,CVPM08G.1922-04-30,8,-178.79157,1.0,0.0,1.68
HU207.1922-04-30_CVPM08G.1922-04-30_9,HU207.1922-04-30,CVPM08G.1922-04-30,9,-80.41317,1.0,0.0,1.67
HU207.1922-05-31_CVPM08G.1922-05-31_0,HU207.1922-05-31,CVPM08G.1922-05-31,0,-2026.8383,1.0,0.0,53.95
HU207.1922-05-31_CVPM08G.1922-05-31_1,HU207.1922-05-31,CVPM08G.1922-05-31,1,-1788.51712,1.0,0.0,4.9
HU207.1922-05-31_CVPM08G.1922-05-31_2,HU207.1922-05-31,CVPM08G.1922-05-31,2,-1288.48492,1.0,0.0,4.91
HU207.1922-05-31_CVPM08G.1922-05-31_3,HU207.1922-05-31,CVPM08G.1922-05-31,3,-817.17255,1.0,0.0,4.9
HU207.1922-05-31_CVPM08G.1922-05-31_4,HU207.1922-05-31,CVPM08G.1922-05-31,4,-571.75802,1.0,0.0,4.91
HU207.1922-05-31_CVPM08G.1922-05-31_5,HU207.1922-05-31,CVPM08G.1922-05-31,5,-435.07744,1.0,0.0,4.9
HU207.1922-05-31_CVPM08G.1922-05-31_6,HU207.1922-05-31,CVPM08G.1922-05-31,6,-315.3994600000001,1.0,0.0,4.91
HU207.1922-05-31_CVPM08G.1922-05-31_7,HU207.1922-05-31,CVPM08G.1922-05-31,7,-226.32031,1.0,0.0,4.9
HU207.1922-05-31_CVPM08G.1922-05-31_8,HU207.1922-05-31,CVPM08G.1922-05-31,8,-179.44999,1.0,0.0,4.91
HU207.1922-05-31_CVPM08G.1922-05-31_9,HU207.1922-05-31,CVPM08G.1922-05-31,9,-80.38377,1.0,0.0,4.9
HU207.1922-06-30_CVPM08G.1922-06-30_0,HU207.1922-06-30,CVPM08G.1922-06-30,0,-2024.57196,1.0,0.0,66.65
HU207.1922-06-30_CVPM08G.1922-06-30_1,HU207.1922-06-30,CVPM08G.1922-06-30,1,-1786.56525,1.0,0.0,6.06
HU207.1922-06-30_CVPM08G.1922-06-30_2,HU207.1922-06-30,CVPM08G.1922-06-30,2,-1289.87173,1.0,0.0,6.06
HU207.1922-06-30_CVPM08G.1922-06-30_3,HU207.1922-06-30,CVPM08G.1922-06-30,3,-816.26006,1.0,0.0,6.06
HU207.1922-06-30_CVPM08G.1922-06-30_4,HU207.1922-06-30,CVPM08G.1922-06-30,4,-572.37331,1.0,0.0,6.06
